expected,predicted,edgeid,term,closests_zero,closests_one,n_zeros,n_ones,tree
1,0.43422443631232516,64,GO:0008379,18,11,1,2,PTHR11592-2
0,0.7188604884049458,28,GO:0005737,NA,6,1,2,PTHR11606-1
1,0.3687370133910438,31,GO:0005737,6,23,1,2,PTHR11606-1
1,0.4878905155587959,73,GO:0005737,23,23,1,2,PTHR11606-1
1,0.6080682699990559,6,GO:0004310,22,17,1,4,PTHR11626-1
1,0.6691791732907614,32,GO:0004310,17,6,1,4,PTHR11626-1
1,0.6130588631016937,41,GO:0004310,13,6,1,4,PTHR11626-1
0,0.8289086993398241,63,GO:0004310,NA,2,1,4,PTHR11626-1
1,0.24445518411502146,64,GO:0004310,2,13,1,4,PTHR11626-1
1,0.4614324051505875,32,GO:0051996,17,17,1,2,PTHR11626-2
0,0.7814038214730612,63,GO:0051996,NA,2,1,2,PTHR11626-2
1,0.1954342957504673,64,GO:0051996,2,17,1,2,PTHR11626-2
1,0.9148503933464477,37,GO:0005634,19,6,1,30,PTHR11630-1
1,0.8862793595734938,46,GO:0005634,15,6,1,30,PTHR11630-1
1,0.8667240801004452,73,GO:0005634,15,11,1,30,PTHR11630-1
1,0.9294995048740639,80,GO:0005634,27,6,1,30,PTHR11630-1
1,0.9636877957041146,84,GO:0005634,25,2,1,30,PTHR11630-1
1,0.9651496710821811,85,GO:0005634,25,2,1,30,PTHR11630-1
1,0.9010339270172351,107,GO:0005634,18,11,1,30,PTHR11630-1
1,0.9182147595959391,115,GO:0005634,19,6,1,30,PTHR11630-1
1,0.9087706122375782,124,GO:0005634,15,6,1,30,PTHR11630-1
1,0.825818377086401,132,GO:0005634,12,9,1,30,PTHR11630-1
1,0.9136538655925385,156,GO:0005634,29,6,1,30,PTHR11630-1
1,0.9212687718584708,160,GO:0005634,27,6,1,30,PTHR11630-1
1,0.8889333485421804,184,GO:0005634,21,14,1,30,PTHR11630-1
1,0.9169786412978953,194,GO:0005634,19,6,1,30,PTHR11630-1
1,0.9014901724893044,203,GO:0005634,15,6,1,30,PTHR11630-1
1,0.9292947965983882,235,GO:0005634,25,6,1,30,PTHR11630-1
1,0.9641241453318052,239,GO:0005634,23,2,1,30,PTHR11630-1
1,0.9641962881946349,240,GO:0005634,23,2,1,30,PTHR11630-1
1,0.9099046457480797,268,GO:0005634,17,6,1,30,PTHR11630-1
1,0.8769382581192994,277,GO:0005634,13,6,1,30,PTHR11630-1
0,0.9191812281498387,300,GO:0005634,NA,12,1,30,PTHR11630-1
1,0.8842845817083264,337,GO:0005634,23,19,1,30,PTHR11630-1
1,0.8818309968670885,397,GO:0005634,22,18,1,30,PTHR11630-1
1,0.8875909415958654,465,GO:0005634,19,12,1,30,PTHR11630-1
1,0.9140709424197384,479,GO:0005634,19,6,1,30,PTHR11630-1
1,0.9014806927604441,488,GO:0005634,15,6,1,30,PTHR11630-1
1,0.9204756851560696,521,GO:0005634,29,6,1,30,PTHR11630-1
1,0.9218962493604785,525,GO:0005634,27,6,1,30,PTHR11630-1
1,0.8921574758737283,548,GO:0005634,19,12,1,30,PTHR11630-1
1,0.9143406757488595,561,GO:0005634,19,6,1,30,PTHR11630-1
1,0.8847586832525315,570,GO:0005634,15,6,1,30,PTHR11630-1
1,0.49984997647274537,184,GO:0006260,30,27,1,2,PTHR11630-2
0,0.6314000554738568,385,GO:0006260,NA,30,1,2,PTHR11630-2
1,0.4838331958846605,470,GO:0006260,31,27,1,2,PTHR11630-2
1,0.6306435628611823,247,GO:0015112,12,9,1,5,PTHR11654-1
1,0.6379439065377019,274,GO:0015112,13,9,1,5,PTHR11654-1
1,0.6098980188441211,323,GO:0015112,12,12,1,5,PTHR11654-1
1,0.6450742122666833,574,GO:0015112,15,12,1,5,PTHR11654-1
1,0.6370147306967339,672,GO:0015112,13,12,1,5,PTHR11654-1
0,0.7221734629991479,791,GO:0015112,NA,12,1,5,PTHR11654-1
0,0.5376116436535501,125,GO:0005829,NA,16,1,1,PTHR11655-1
1,0.2879765133562584,221,GO:0005829,16,NA,1,1,PTHR11655-1
1,0.44320536143367106,97,GO:0015319,26,NA,1,1,PTHR11662-1
0,0.5795043109856602,338,GO:0015319,NA,26,1,1,PTHR11662-1
1,0.7018936516752405,1,GO:0003723,20,6,1,4,PTHR11670-1
1,0.6920256438246905,6,GO:0003723,18,6,1,4,PTHR11670-1
1,0.7052189912512177,22,GO:0003723,20,6,1,4,PTHR11670-1
1,0.7097124714562766,27,GO:0003723,18,6,1,4,PTHR11670-1
0,0.642199934085259,45,GO:0003723,NA,18,1,4,PTHR11670-1
1,0.8317262906351196,22,GO:0003994,25,6,1,12,PTHR11670-2
1,0.9239184995789143,26,GO:0003994,23,2,1,12,PTHR11670-2
1,0.9203363004117315,27,GO:0003994,23,2,1,12,PTHR11670-2
1,0.8083497656590853,29,GO:0003994,25,8,1,12,PTHR11670-2
1,0.7934073042626033,45,GO:0003994,15,9,1,12,PTHR11670-2
1,0.9029603770530806,48,GO:0003994,18,2,1,12,PTHR11670-2
1,0.8991804467989098,49,GO:0003994,18,2,1,12,PTHR11670-2
1,0.6092082715783469,59,GO:0003994,9,8,1,12,PTHR11670-2
1,0.6358872637411099,84,GO:0003994,7,8,1,12,PTHR11670-2
0,0.8430682648155778,99,GO:0003994,NA,7,1,12,PTHR11670-2
1,0.5685809190992973,116,GO:0003994,14,8,1,12,PTHR11670-2
1,0.8425132269028833,134,GO:0003994,16,2,1,12,PTHR11670-2
1,0.8418971755775765,136,GO:0003994,16,2,1,12,PTHR11670-2
1,0.8589034550968971,5,GO:0030350,21,2,1,7,PTHR11670-3
1,0.860062197213972,6,GO:0030350,21,2,1,7,PTHR11670-3
1,0.7853606258160517,22,GO:0030350,23,6,1,7,PTHR11670-3
1,0.9023870544190619,26,GO:0030350,21,2,1,7,PTHR11670-3
1,0.9037283075517237,27,GO:0030350,21,2,1,7,PTHR11670-3
1,0.7589614589645927,29,GO:0030350,23,8,1,7,PTHR11670-3
1,0.2823311210215129,48,GO:0030350,2,21,1,7,PTHR11670-3
0,0.8826951352257731,49,GO:0030350,NA,2,1,7,PTHR11670-3
1,0.41532718949279224,244,GO:0016757,26,NA,1,1,PTHR11675-1
0,0.5404862292304514,370,GO:0016757,NA,26,1,1,PTHR11675-1
0,0.6222681142551902,358,GO:0008333,NA,25,1,2,PTHR11679-1
1,0.48011104347349787,394,GO:0008333,33,22,1,2,PTHR11679-1
1,0.5168095303485175,424,GO:0008333,25,22,1,2,PTHR11679-1
1,0.8470714845989377,118,GO:0019905,41,6,1,11,PTHR11679-2
1,0.9221245027438717,122,GO:0019905,39,2,1,11,PTHR11679-2
1,0.921565653373455,123,GO:0019905,39,2,1,11,PTHR11679-2
1,0.7688377574566742,144,GO:0019905,39,18,1,11,PTHR11679-2
1,0.8186785675388107,158,GO:0019905,41,6,1,11,PTHR11679-2
1,0.8298399019585038,163,GO:0019905,39,6,1,11,PTHR11679-2
1,0.7343878443217751,185,GO:0019905,32,19,1,11,PTHR11679-2
1,0.7521249341134052,265,GO:0019905,37,23,1,11,PTHR11679-2
1,0.7094162931043112,298,GO:0019905,30,23,1,11,PTHR11679-2
0,0.8215520854156875,363,GO:0019905,NA,18,1,11,PTHR11679-2
1,0.6853007709142196,386,GO:0019905,18,17,1,11,PTHR11679-2
1,0.7396938330690269,424,GO:0019905,23,17,1,11,PTHR11679-2
1,0.6860741368380605,139,GO:0030348,41,6,1,3,PTHR11679-3
1,0.8510003776146398,143,GO:0030348,39,2,1,3,PTHR11679-3
1,0.8394269310018793,144,GO:0030348,39,2,1,3,PTHR11679-3
0,0.6112992731235192,363,GO:0030348,NA,39,1,3,PTHR11679-3
0,0.7080114966820814,358,GO:0030897,NA,20,1,4,PTHR11679-4
1,0.5982789873857607,386,GO:0030897,20,17,1,4,PTHR11679-4
1,0.6201956050920474,394,GO:0030897,33,22,1,4,PTHR11679-4
1,0.6306810297218373,424,GO:0030897,25,17,1,4,PTHR11679-4
1,0.5676334535232095,450,GO:0030897,26,18,1,4,PTHR11679-4
0,0.6274807336662004,358,GO:0097352,NA,25,1,2,PTHR11679-5
1,0.4881609574385117,394,GO:0097352,33,22,1,2,PTHR11679-5
1,0.478357079163677,424,GO:0097352,25,22,1,2,PTHR11679-5
0,0.5435554855867525,163,GO:0019005,NA,39,1,1,PTHR11685-1
1,0.41847224987269366,400,GO:0019005,39,NA,1,1,PTHR11685-1
0,0.8083026884929343,64,GO:0031638,NA,2,1,1,PTHR11686-1
1,0.187103864714527,66,GO:0031638,2,NA,1,1,PTHR11686-1
1,0.6450824890412756,34,GO:0036374,22,15,1,6,PTHR11686-2
1,0.6664978355939111,39,GO:0036374,24,20,1,6,PTHR11686-2
0,0.8875274989710411,64,GO:0036374,NA,2,1,6,PTHR11686-2
1,0.31161686524532484,66,GO:0036374,2,22,1,6,PTHR11686-2
1,0.7556836529634049,173,GO:0036374,29,6,1,6,PTHR11686-2
1,0.8608374538270527,177,GO:0036374,27,2,1,6,PTHR11686-2
1,0.8533056243102463,178,GO:0036374,27,2,1,6,PTHR11686-2
1,0.7660966931779158,22,GO:0051607,12,9,1,11,PTHR11691-1
1,0.7966802088570495,108,GO:0051607,9,9,1,11,PTHR11691-1
1,0.7908529697280573,132,GO:0051607,8,8,1,11,PTHR11691-1
0,0.9584333570377507,152,GO:0051607,NA,2,1,11,PTHR11691-1
1,0.9303676126098595,155,GO:0051607,2,2,1,11,PTHR11691-1
1,0.9293162641750444,156,GO:0051607,2,2,1,11,PTHR11691-1
1,0.9342968439977799,158,GO:0051607,2,2,1,11,PTHR11691-1
1,0.9311850423631561,160,GO:0051607,2,2,1,11,PTHR11691-1
1,0.671483241043764,239,GO:0051607,11,9,1,11,PTHR11691-1
1,0.832543851057324,252,GO:0051607,17,2,1,11,PTHR11691-1
1,0.8332351314824733,253,GO:0051607,17,2,1,11,PTHR11691-1
1,0.5896820573775213,255,GO:0051607,16,7,1,11,PTHR11691-1
0,0.8238167940744074,123,GO:0042573,NA,4,1,5,PTHR11699-1
1,0.39782531303108243,126,GO:0042573,4,19,1,5,PTHR11699-1
1,0.7165950225041968,142,GO:0042573,21,6,1,5,PTHR11699-1
1,0.7256561552765203,146,GO:0042573,19,6,1,5,PTHR11699-1
1,0.83546033678911,166,GO:0042573,19,2,1,5,PTHR11699-1
1,0.8530255124617473,167,GO:0042573,19,2,1,5,PTHR11699-1
0,0.8209731079357507,95,GO:0005829,NA,2,1,3,PTHR11700-1
1,0.24619952898312453,96,GO:0005829,2,14,1,3,PTHR11700-1
1,0.39107971092534244,172,GO:0005829,14,6,1,3,PTHR11700-1
1,0.4732706806372091,199,GO:0005829,16,6,1,3,PTHR11700-1
0,0.826304665491577,9,GO:0005829,NA,20,1,12,PTHR11711-1
1,0.7405940414615971,27,GO:0005829,20,18,1,12,PTHR11711-1
1,0.7662066670634669,96,GO:0005829,30,16,1,12,PTHR11711-1
1,0.791562592366839,152,GO:0005829,35,16,1,12,PTHR11711-1
1,0.7268524948062732,172,GO:0005829,27,13,1,12,PTHR11711-1
1,0.7798287895774939,296,GO:0005829,39,21,1,12,PTHR11711-1
1,0.9213111788179752,390,GO:0005829,37,2,1,12,PTHR11711-1
1,0.923434854075799,391,GO:0005829,37,2,1,12,PTHR11711-1
1,0.8510505186380485,392,GO:0005829,38,7,1,12,PTHR11711-1
1,0.6412206521464072,445,GO:0005829,24,13,1,12,PTHR11711-1
1,0.7823690718645294,486,GO:0005829,40,23,1,12,PTHR11711-1
1,0.7797114959959144,509,GO:0005829,39,23,1,12,PTHR11711-1
1,0.7532947936227968,746,GO:0005829,31,17,1,12,PTHR11711-1
1,0.6287420005117128,3,GO:0032154,25,21,1,4,PTHR11711-2
1,0.6031640247618902,27,GO:0032154,18,21,1,4,PTHR11711-2
1,0.617677639710145,417,GO:0032154,15,26,1,4,PTHR11711-2
0,0.5640028007808823,445,GO:0032154,NA,15,1,4,PTHR11711-2
1,0.5891230852114446,528,GO:0032154,17,25,1,4,PTHR11711-2
1,0.7654907505070044,103,GO:0050482,18,2,1,2,PTHR11716-1
1,0.7615007038857454,104,GO:0050482,18,2,1,2,PTHR11716-1
0,0.6119595019699028,174,GO:0050482,NA,18,1,2,PTHR11716-1
1,0.48843986005151263,74,GO:0015267,16,16,1,2,PTHR11743-1
0,0.8306822393707247,83,GO:0015267,NA,2,1,2,PTHR11743-1
1,0.2221061163951545,84,GO:0015267,2,16,1,2,PTHR11743-1
0,0.6261645981528144,209,GO:0047763,NA,13,1,2,PTHR11746-1
1,0.4845405478653975,270,GO:0047763,13,10,1,2,PTHR11746-1
1,0.49310677395995306,329,GO:0047763,13,10,1,2,PTHR11746-1
1,0.79521080049014925,10,GO:0004021,20,2,1,6,PTHR11751-1
1,0.8178653279081386,11,GO:0004021,20,2,1,6,PTHR11751-1
1,0.6551593829584265,19,GO:0004021,27,22,1,6,PTHR11751-1
1,0.6743339288002242,39,GO:0004021,27,22,1,6,PTHR11751-1
0,0.8741232618700537,85,GO:0004021,NA,2,1,6,PTHR11751-1
1,0.28550930707071154,86,GO:0004021,2,18,1,6,PTHR11751-1
1,0.5797904668212389,145,GO:0004021,18,16,1,6,PTHR11751-1
1,0.33121764439888035,115,GO:0005739,9,NA,1,1,PTHR11758-1
0,0.5608356073131121,131,GO:0005739,NA,9,1,1,PTHR11758-1
0,0.5117489855103682,131,GO:0005829,NA,15,1,1,PTHR11758-2
1,0.3035604050097946,211,GO:0005829,15,NA,1,1,PTHR11758-2
1,0.5561509633743557,68,GO:0005634,28,13,1,3,PTHR11771-1
1,0.8157801899003959,74,GO:0005634,33,2,1,3,PTHR11771-1
1,0.8062145697853315,75,GO:0005634,33,2,1,3,PTHR11771-1
0,0.6321236675278579,129,GO:0005634,NA,28,1,3,PTHR11771-1
0,0.7369350803367996,327,GO:0007623,NA,2,1,1,PTHR11771-2
1,0.16433114933284756,328,GO:0007623,2,NA,1,1,PTHR11771-2
0,0.743934814203112,327,GO:0009409,NA,2,1,1,PTHR11771-3
1,0.1564399894222324,328,GO:0009409,2,NA,1,1,PTHR11771-3
0,0.6014974952367204,239,GO:0009536,NA,6,1,1,PTHR11771-4
1,0.2878223824622273,258,GO:0009536,6,NA,1,1,PTHR11771-4
1,0.6482986541592554,222,GO:0009611,14,14,1,7,PTHR11771-5
1,0.6846507241795938,313,GO:0009611,9,9,1,7,PTHR11771-5
0,0.9147644652266521,327,GO:0009611,NA,2,1,7,PTHR11771-5
1,0.45435109328764894,328,GO:0009611,2,6,1,7,PTHR11771-5
1,0.6840345593403683,339,GO:0009611,6,6,1,7,PTHR11771-5
1,0.7428663041974366,363,GO:0009611,9,8,1,7,PTHR11771-5
1,0.8719930491792918,372,GO:0009611,11,2,1,7,PTHR11771-5
1,0.8776597985779864,373,GO:0009611,11,2,1,7,PTHR11771-5
0,0.8575488475265435,327,GO:0009620,NA,2,1,3,PTHR11771-6
1,0.30950179708229403,328,GO:0009620,2,6,1,3,PTHR11771-6
1,0.501455109593208,339,GO:0009620,6,6,1,3,PTHR11771-6
1,0.5296253833502313,373,GO:0009620,11,11,1,3,PTHR11771-6
0,0.7641616731608533,327,GO:0009723,NA,2,1,1,PTHR11771-7
1,0.15450594208303417,328,GO:0009723,2,NA,1,1,PTHR11771-7
0,0.7554845683157694,327,GO:0009751,NA,2,1,1,PTHR11771-8
1,0.1615606582646003,328,GO:0009751,2,NA,1,1,PTHR11771-8
1,0.5471796044295923,258,GO:0009753,13,13,1,4,PTHR11771-9
0,0.8807530918204742,327,GO:0009753,NA,2,1,4,PTHR11771-9
1,0.35760183803582835,328,GO:0009753,2,6,1,4,PTHR11771-9
1,0.545513202399803,339,GO:0009753,6,6,1,4,PTHR11771-9
1,0.6044485783069738,373,GO:0009753,11,11,1,4,PTHR11771-9
1,0.4732441522640875,68,GO:0016702,28,27,1,2,PTHR11771-10
1,0.4792342874798596,117,GO:0016702,15,27,1,2,PTHR11771-10
0,0.6488326931943577,140,GO:0016702,NA,15,1,2,PTHR11771-10
1,0.535957948373659,45,GO:0043651,10,29,1,5,PTHR11771-11
0,0.7481531125438918,52,GO:0043651,NA,10,1,5,PTHR11771-11
1,0.6687468670489835,121,GO:0043651,31,11,1,5,PTHR11771-11
1,0.7258900381672876,133,GO:0043651,32,8,1,5,PTHR11771-11
1,0.7410933742488062,140,GO:0043651,34,6,1,5,PTHR11771-11
1,0.7740783983925236,144,GO:0043651,32,6,1,5,PTHR11771-11
1,0.5098308895327264,87,GO:0005615,26,29,1,2,PTHR11782-1
1,0.5155220651774908,160,GO:0005615,27,29,1,2,PTHR11782-1
0,0.5429547992561959,346,GO:0005615,NA,26,1,2,PTHR11782-1
1,0.602855331218075,65,GO:0005886,25,18,1,4,PTHR11782-2
1,0.8482358885652086,127,GO:0005886,25,2,1,4,PTHR11782-2
1,0.8337089596443471,128,GO:0005886,25,2,1,4,PTHR11782-2
1,0.5779652843803428,160,GO:0005886,27,28,1,4,PTHR11782-2
0,0.625599335861046,346,GO:0005886,NA,25,1,4,PTHR11782-2
1,0.6113942153261026,39,GO:0016887,12,10,1,7,PTHR11782-3
1,0.5447899951441805,56,GO:0016887,10,10,1,7,PTHR11782-3
1,0.7013442247885476,87,GO:0016887,19,16,1,7,PTHR11782-3
1,0.7164366320682563,128,GO:0016887,18,9,1,7,PTHR11782-3
1,0.7091744275603199,136,GO:0016887,15,9,1,7,PTHR11782-3
0,0.652471116647456,226,GO:0016887,NA,10,1,7,PTHR11782-3
1,0.8498030111631162,346,GO:0016887,15,2,1,7,PTHR11782-3
1,0.830401277945257,347,GO:0016887,15,2,1,7,PTHR11782-3
1,0.5408823417423231,41,GO:0043262,12,10,1,4,PTHR11782-4
1,0.49412158132443385,56,GO:0043262,10,10,1,4,PTHR11782-4
1,0.6154892734684889,87,GO:0043262,19,19,1,4,PTHR11782-4
1,0.6045697821823468,128,GO:0043262,18,19,1,4,PTHR11782-4
0,0.5915409339664989,226,GO:0043262,NA,10,1,4,PTHR11782-4
0,0.8168332806153491,21,GO:0003700,NA,6,1,6,PTHR11801-1
1,0.5168300001065557,25,GO:0003700,6,18,1,6,PTHR11801-1
1,0.75588206114545,59,GO:0003700,22,6,1,6,PTHR11801-1
1,0.7508711442184534,63,GO:0003700,20,6,1,6,PTHR11801-1
1,0.67826916944552,89,GO:0003700,20,16,1,6,PTHR11801-1
1,0.7459728436037659,105,GO:0003700,22,10,1,6,PTHR11801-1
1,0.7062526121932438,121,GO:0003700,22,10,1,6,PTHR11801-1
0,0.6226322942227175,21,GO:0006357,NA,22,1,2,PTHR11801-2
1,0.5296522562191306,104,GO:0006357,22,10,1,2,PTHR11801-2
1,0.5411517381006227,120,GO:0006357,22,10,1,2,PTHR11801-2
1,0.5026033147090604,38,GO:0005739,25,42,1,2,PTHR11804-1
0,0.5692422975953082,107,GO:0005739,NA,25,1,2,PTHR11804-1
1,0.4880650056188732,124,GO:0005739,29,42,1,2,PTHR11804-1
0,0.6121138838419261,31,GO:0005829,NA,15,1,3,PTHR11804-2
1,0.6212148991217649,121,GO:0005829,28,8,1,3,PTHR11804-2
1,0.6384637599172576,124,GO:0005829,30,8,1,3,PTHR11804-2
1,0.4029746382583217,213,GO:0005829,15,27,1,3,PTHR11804-2
0,0.7462264857144263,6,GO:0016324,NA,18,1,7,PTHR11827-1
1,0.5855285955055292,91,GO:0016324,18,28,1,7,PTHR11827-1
1,0.866800410349194,246,GO:0016324,33,2,1,7,PTHR11827-1
1,0.8726344788733396,247,GO:0016324,33,2,1,7,PTHR11827-1
1,0.7875090010997757,266,GO:0016324,36,6,1,7,PTHR11827-1
1,0.9037721453070496,270,GO:0016324,34,2,1,7,PTHR11827-1
1,0.8969931188816277,271,GO:0016324,34,2,1,7,PTHR11827-1
1,0.6741457549609199,296,GO:0016324,32,17,1,7,PTHR11827-1
0,0.7094022618473543,84,GO:0001654,NA,27,1,5,PTHR11848-1
1,0.6401954063992226,243,GO:0001654,27,32,1,5,PTHR11848-1
1,0.6290036819935003,314,GO:0001654,30,18,1,5,PTHR11848-1
1,0.6208940742431391,362,GO:0001654,30,18,1,5,PTHR11848-1
1,0.6705686536767254,501,GO:0001654,34,11,1,5,PTHR11848-1
1,0.6445834330339911,516,GO:0001654,29,11,1,5,PTHR11848-1
0,0.5608701418362481,84,GO:0003215,NA,32,1,1,PTHR11848-2
1,0.416900703187519,505,GO:0003215,32,NA,1,1,PTHR11848-2
0,0.5595519707377806,134,GO:0017015,NA,36,1,1,PTHR11848-3
1,0.466150875823003,527,GO:0017015,36,NA,1,1,PTHR11848-3
1,0.7766898173531684,55,GO:0045893,11,16,1,18,PTHR11848-4
0,0.8804935250229798,69,GO:0045893,NA,11,1,18,PTHR11848-4
1,0.8488527134109676,80,GO:0045893,16,9,1,18,PTHR11848-4
1,0.7822891348865636,92,GO:0045893,11,9,1,18,PTHR11848-4
1,0.8472577986658234,102,GO:0045893,23,13,1,18,PTHR11848-4
1,0.8547874142858982,112,GO:0045893,24,13,1,18,PTHR11848-4
1,0.8867548252679474,130,GO:0045893,26,6,1,18,PTHR11848-4
1,0.881565618737496,134,GO:0045893,24,6,1,18,PTHR11848-4
1,0.8445046142445283,146,GO:0045893,26,18,1,18,PTHR11848-4
1,0.8299040735252758,215,GO:0045893,23,18,1,18,PTHR11848-4
1,0.8228176634161803,358,GO:0045893,30,28,1,18,PTHR11848-4
1,0.872170868946719,450,GO:0045893,29,6,1,18,PTHR11848-4
1,0.8521955087333288,454,GO:0045893,27,6,1,18,PTHR11848-4
1,0.8814509582198292,527,GO:0045893,32,6,1,18,PTHR11848-4
1,0.8816473188099064,531,GO:0045893,30,6,1,18,PTHR11848-4
1,0.8908155263694627,549,GO:0045893,31,6,1,18,PTHR11848-4
1,0.8871950866751124,553,GO:0045893,29,6,1,18,PTHR11848-4
1,0.8447545169090955,562,GO:0045893,26,9,1,18,PTHR11848-4
1,0.8421478198210763,603,GO:0045893,33,23,1,18,PTHR11848-4
1,0.4796151600764534,50,GO:0019966,21,21,1,2,PTHR11890-1
0,0.6366061324765624,69,GO:0019966,NA,20,1,2,PTHR11890-1
1,0.49665175877729656,130,GO:0019966,20,21,1,2,PTHR11890-1
1,0.6830004610230304,305,GO:0009897,21,12,1,6,PTHR11905-1
1,0.7290375571705617,343,GO:0009897,24,10,1,6,PTHR11905-1
1,0.7499355528705097,362,GO:0009897,24,10,1,6,PTHR11905-1
1,0.837055470604771,374,GO:0009897,22,5,1,6,PTHR11905-1
1,0.82341197970476665,377,GO:0009897,23,5,1,6,PTHR11905-1
1,0.7959430989882151,399,GO:0009897,21,7,1,6,PTHR11905-1
0,0.7005048674137314,472,GO:0009897,NA,21,1,6,PTHR11905-1
0,0.6260381226361214,304,GO:0005730,NA,24,1,3,PTHR11909-1
1,0.542318289799777,472,GO:0005730,31,22,1,3,PTHR11909-1
1,0.5588232632949514,510,GO:0005730,31,22,1,3,PTHR11909-1
1,0.5313769519517578,543,GO:0005730,24,23,1,3,PTHR11909-1
1,0.5048090232422365,277,GO:0090090,34,23,1,2,PTHR11909-2
1,0.47193006513546126,324,GO:0090090,27,23,1,2,PTHR11909-2
0,0.6281848226481586,842,GO:0090090,NA,27,1,2,PTHR11909-2
1,0.8068152240269472,2,GO:0003938,28,6,1,8,PTHR11911-1
1,0.90568308325083835,6,GO:0003938,26,2,1,8,PTHR11911-1
1,0.908029684913524,7,GO:0003938,26,2,1,8,PTHR11911-1
1,0.8059093089937773,22,GO:0003938,28,6,1,8,PTHR11911-1
1,0.8112861361668292,32,GO:0003938,26,6,1,8,PTHR11911-1
1,0.6613992256586304,79,GO:0003938,14,14,1,8,PTHR11911-1
0,0.6213881366197205,118,GO:0003938,NA,6,1,8,PTHR11911-1
1,0.4416870184259715,129,GO:0003938,6,6,1,8,PTHR11911-1
1,0.5717978970404544,152,GO:0003938,8,6,1,8,PTHR11911-1
1,0.7822041508845782,238,GO:0007635,7,6,1,6,PTHR11920-1
1,0.7813078254486956,245,GO:0007635,7,6,1,6,PTHR11920-1
1,0.8044453116281093,252,GO:0007635,5,5,1,6,PTHR11920-1
0,0.9080782255835806,256,GO:0007635,NA,4,1,6,PTHR11920-1
1,0.8364281380599913,260,GO:0007635,4,4,1,6,PTHR11920-1
1,0.8126751400022327,268,GO:0007635,5,5,1,6,PTHR11920-1
1,0.8336746189792794,273,GO:0007635,4,4,1,6,PTHR11920-1
1,0.6582352060796492,245,GO:1902074,7,7,1,4,PTHR11920-2
1,0.7188631932327206,252,GO:1902074,5,5,1,4,PTHR11920-2
0,0.8795342033914023,256,GO:1902074,NA,4,1,4,PTHR11920-2
1,0.7007836599703506,260,GO:1902074,4,5,1,4,PTHR11920-2
1,0.7014030127114238,268,GO:1902074,5,5,1,4,PTHR11920-2
1,0.509739081765241,168,GO:0005777,7,7,1,3,PTHR11941-1
0,0.8671306375369008,175,GO:0005777,NA,2,1,3,PTHR11941-1
1,0.30118972264353283,176,GO:0005777,2,7,1,3,PTHR11941-1
1,0.5331685718576928,278,GO:0005777,18,17,1,3,PTHR11941-1
0,0.6427670230561287,22,GO:0005829,NA,26,1,3,PTHR11946-1
1,0.5321780949980022,113,GO:0005829,26,13,1,3,PTHR11946-1
1,0.4133726597420685,168,GO:0005829,27,6,1,3,PTHR11946-1
1,0.5032938744261759,195,GO:0005829,29,6,1,3,PTHR11946-1
1,0.692014563703495,6,GO:0005829,27,18,1,6,PTHR11964-1
1,0.64782071996013,27,GO:0005829,27,18,1,6,PTHR11964-1
1,0.6086146382167464,144,GO:0005829,7,7,1,6,PTHR11964-1
1,0.37784153280390625,155,GO:0005829,2,7,1,6,PTHR11964-1
0,0.8938576534386001,156,GO:0005829,NA,2,1,6,PTHR11964-1
1,0.47194627364962194,184,GO:0005829,15,6,1,6,PTHR11964-1
1,0.5563164040277492,210,GO:0005829,17,6,1,6,PTHR11964-1
0,0.533366545955371,1,GO:0086065,NA,23,1,1,PTHR11984-1
1,0.41350644282119847,387,GO:0086065,23,NA,1,1,PTHR11984-1
0,0.6383752185229845,21,GO:0043117,NA,14,1,3,PTHR12025-1
1,0.7038465822792062,35,GO:0043117,15,5,1,3,PTHR12025-1
1,0.8384592863009824,38,GO:0043117,14,2,1,3,PTHR12025-1
1,0.8415624819033429,39,GO:0043117,14,2,1,3,PTHR12025-1
1,0.7187850578158762,35,GO:0043184,20,5,1,3,PTHR12025-2
1,0.844341655156269,38,GO:0043184,19,2,1,3,PTHR12025-2
1,0.8449954553000315,39,GO:0043184,19,2,1,3,PTHR12025-2
0,0.592123810642174,78,GO:0043184,NA,19,1,3,PTHR12025-2
1,0.6005336427025934,4,GO:0033691,17,15,1,4,PTHR12035-1
1,0.46294867021420955,37,GO:0033691,8,15,1,4,PTHR12035-1
0,0.7209660279052003,52,GO:0033691,NA,8,1,4,PTHR12035-1
1,0.7816626135804106,144,GO:0033691,21,2,1,4,PTHR12035-1
1,0.7599442526460345,145,GO:0033691,21,2,1,4,PTHR12035-1
1,0.476224774648015,1,GO:0006935,21,NA,1,1,PTHR12093-1
0,0.2882334582255712,64,GO:0006935,NA,21,1,1,PTHR12093-1
0,0.5137487391023503,44,GO:0034483,NA,18,1,1,PTHR12129-1
1,0.3973183534344735,72,GO:0034483,18,NA,1,1,PTHR12129-1
1,0.4350567267354025,204,GO:0006401,19,NA,1,1,PTHR12131-1
0,0.5152441405626123,248,GO:0006401,NA,19,1,1,PTHR12131-1
1,0.6529599746490794,1,GO:0000224,20,19,1,6,PTHR12143-1
1,0.5892490780593883,24,GO:0000224,9,12,1,6,PTHR12143-1
0,0.7894509205639921,27,GO:0000224,NA,9,1,6,PTHR12143-1
1,0.7318852087470878,36,GO:0000224,18,6,1,6,PTHR12143-1
